T,X,Y
1,2.7207521548470943,3
1,15.966178206804656,13
1,16.428711961465584,1
0,23.20473527701717,13
0,10.53498709291601,-10
0,17.249428584030618,8
1,20.446498526151366,-8
0,11.046930500290346,-2
1,8.209758610122098,16
1,1.9167543400978655,3
0,0.3618081554891983,20
0,18.089234920466964,-2
1,19.651803124077603,-2
0,8.375254249855054,-22
0,4.074675814216517,-7
1,23.565623690694487,-3
1,-5.5897470592552985,-10
0,11.966919695925771,-9
1,3.1375022030678235,7
0,1.0268398243012609,18
1,22.5434970361865,3
1,0.6082718584674787,-2
1,17.156463688030676,5
0,10.244668900033144,7
0,1.2113753375329264,-6
0,19.69865260326892,14
1,23.483039385436392,11
0,30.547874116479573,3
1,-11.112426030446969,15
1,10.258327266265093,0
1,5.587491388851704,-4
1,14.730277267669269,3
0,-8.082569712948803,0
0,-3.3938710543716315,11
1,-1.3759381827979702,-3
0,21.366128475472532,11
0,15.11666802305295,-6
1,5.903104831341813,18
0,2.0263529115282566,18
1,16.75475088564773,2
0,13.800953913362306,-5
0,9.185863971825572,20
0,13.642032647501583,-11
0,26.391549997839437,-10
0,18.291347849761905,26
0,9.493295419579017,-6
1,8.611234916862248,4
0,15.13788007521454,-3
1,14.93513722582011,-3
0,25.41157744806671,8
0,-1.690822066972169,1
1,23.91079281714661,1
1,16.789502523360536,-6
1,-7.640413659892317,21
1,11.407202043512422,-5
1,6.64541016083665,14
1,3.3313383198284425,3
1,7.298687365461964,0
1,5.384970863316099,2
1,3.9239045492906612,2
0,47.78565978350132,-16
1,13.37334538275172,2
0,4.335537430757591,-3
1,16.688398071092678,-24
0,8.172946735551461,7
0,10.044370020676231,0
1,18.11205235875575,10
0,24.50215942955891,-1
1,-5.836143022599867,-4
1,14.210673936961394,6
1,12.911815346487378,-6
0,-4.155888541024918,-3
1,20.073587660100394,15
0,21.924659672102102,6
1,2.558936072472301,0
1,2.509040712961445,5
1,17.686549592652913,13
0,31.377988852812408,8
1,24.743526838548966,15
1,8.023429938798355,0
0,6.026902374684245,1
0,8.393259170163308,-7
1,12.37097308844721,16
0,30.042053740285784,-1
1,-13.881193422826541,-8
1,12.631393371545323,-5
0,5.037588993270807,13
1,2.0974667204397814,-9
0,12.492387307204442,-5
0,12.11906990348536,3
1,10.88006021932777,-8
1,9.387212431619247,18
1,1.2797763540482823,2
1,25.569817224727906,-3
0,-5.996620968038339,0
0,18.03782940450521,0
0,13.414716573970821,-7
1,18.128201837812796,4
0,5.929029814841487,3
1,12.389817578983529,5
1,12.280160147110093,-4
0,5.272545671130453,0
0,31.183791552949717,-8
0,17.48983002751868,1
0,-0.7761181438721927,5
0,8.560191226319272,-21
1,-0.6229430776555418,-12
0,9.89442783793659,6
1,6.961268405557364,0
0,2.9154397303795303,-4
0,18.85025970989161,-7
0,12.24834400123504,3
0,12.027106984223025,-5
1,4.885530493609244,9
0,1.7217674300120844,-9
0,8.692018951706785,-1
1,21.152837821509127,20
1,21.658925769551498,-3
1,3.9342292686465568,4
0,11.851575548181815,3
0,3.361808953937003,5
1,28.720561813212825,-14
0,3.8336819883785633,0
0,21.095929172366542,-5
0,22.65314426623641,2
0,4.434249307750381,0
0,17.763101757683764,2
1,3.47867726650935,-7
1,25.157113728810224,0
0,10.853061893127956,15
1,10.308431259324843,6
0,-4.083820971486643,0
1,14.336155253178816,12
0,-3.471921513209489,-6
0,16.46906140037798,14
0,12.161125081269782,0
1,17.233314771209987,-16
1,10.587248993808533,-5
0,10.452115450915585,0
0,27.373355588716997,6
1,20.909877829577184,-8
1,-6.957390198085886,9
1,10.686417212560103,4
1,17.59515999372594,-7
0,12.940300140653001,3
0,-7.785361512041568,-13
1,13.606122749128964,-20
1,12.028385669938338,18
1,11.755692871142607,8
0,21.041901802272385,15
1,5.709054367049092,-2
1,10.422587441384435,11
1,7.432884244209752,10
0,16.573331354195197,7
1,37.460933918309024,-4
1,-2.8503575639257743,-3
0,4.905221375023695,-4
0,5.847632118196392,-13
0,-3.6586663833912887,0
0,21.311917394356403,6
0,3.735549925294655,14
1,21.934527526683755,7
0,28.044973976518058,9
1,27.25992990993946,2
1,15.09307270288696,17
0,29.75506590004339,-5
1,33.08776161233689,-5
1,1.9965230460920136,-8
1,21.118741931145994,22
1,16.70525668097884,5
1,6.314018052483108,0
1,15.574902303458316,14
0,9.875401139608346,17
1,14.509396763047535,-2
0,8.073590151671532,25
1,18.0904130861552,8
0,24.35854557244881,19
1,-6.322742770963167,-1
1,17.726927106536127,-1
1,3.66056087737715,10
1,4.574600051867671,-10
0,10.346452548476746,-6
0,7.997442935483898,-21
0,11.040203179299755,1
0,4.826469189111747,0
1,-1.00097601127921,6
0,20.6448711065469,7
0,21.39501862251271,-1
0,-2.678312100758113,-8
0,-1.0944201234848983,-6
1,19.89172655689776,0
0,9.729286874187348,4
1,1.163791643830855,2
0,26.529995822572918,0
1,21.77800422872464,15
0,20.457032955834016,-1
1,19.89967012097106,-7
1,28.43538918281878,-6
0,21.008946959132583,-2
0,27.251196367248824,7
0,20.620477967593494,7
1,15.351415969661778,-2
0,18.349930573418664,-2
1,15.428870416025717,6
1,23.007877926968426,15
0,15.02165506810949,-1
1,0.49194680998003193,3
1,27.294168538132258,7
1,-1.1110208147964116,-11
0,8.389200749954025,-2
1,19.738457299551566,6
0,4.966206784541277,-4
1,11.13798142351904,0
1,25.973706751068356,-4
1,20.12645917995659,-9
1,16.748315121373462,-9
1,12.239965175871866,3
0,-4.381864807706007,0
1,21.051088676981568,13
1,-4.990105860023327,-4
1,15.927807953119625,-1
1,7.263891883843495,1
0,-11.343023002493553,1
1,4.915840821218047,19
1,-1.7324021629700663,9
1,17.53837581059279,0
0,11.82509228830497,17
1,26.78043188655039,-6
1,1.4199282270459506,13
1,3.4471266701984735,3
0,12.808936215124103,0
1,24.39002997448003,-9
0,16.215727810535185,12
0,11.187826725945154,-21
1,2.1626245520087792,0
1,32.613555391993934,-2
0,9.244658169371125,7
0,-1.4769005175819672,-7
1,13.586264396027737,-4
0,3.1438513686630127,12
1,1.0397212278537342,29
0,22.20618439141664,5
0,17.841401180657805,-7
1,16.753177593160753,1
0,23.431455765169943,9
0,12.155508980257473,16
0,-1.830862708219719,21
1,13.023532182123873,17
1,10.71466055793539,20
0,1.57922218654803,10
1,-1.691487439011608,3
1,25.762888357142632,9
1,18.687426528549867,15
0,1.8054974616679011,4
1,1.4994899875557746,-5
0,15.87845965470476,10
1,10.46897366089386,22
0,19.39421756836564,6
0,10.319232872957919,16
1,7.5372316736646985,2
1,15.380953714968719,1
1,9.237958735561493,8
1,4.089350145136969,0
0,16.433893610303144,-19
0,20.7217909429138,7
0,6.3711816719652195,-22
0,6.553838673643698,-3
1,4.321872357079754,12
1,1.447469179442443,-1
0,14.644391289434312,-6
0,20.197301460195263,0
0,-5.095736829912223,3
0,-10.302279745278081,-4
0,-6.992673343918675,23
1,25.282110654579423,13
0,14.490106912585379,13
0,19.279314659045593,-1
0,4.923678955339439,4
1,20.66761102139982,-17
0,16.592506406328873,6
1,6.620586682695961,-6
1,-10.919946562496488,-6
0,19.62284924383433,2
0,4.60840354144817,-1
1,13.581811959814441,-7
1,12.761759396955014,6
0,19.15476751942205,-4
0,16.97551348120133,14
0,19.683687149493373,-5
0,15.71698408290717,-10
0,6.056979405910685,0
1,14.597489219613795,12
1,13.378535339241571,-3
0,8.142283585184057,-3
1,12.106081395036817,-23
1,17.697744699832732,4
1,7.805274626270191,10
1,21.63308834244431,3
0,26.155314490069838,-1
1,17.747010836708952,-3
0,14.881983078802232,-1
1,4.591593235056417,-12
0,6.554824700127489,3
1,4.863368070841482,-12
0,23.0793025521239,-8
1,8.904854114864923,17
0,6.348821995152854,21
1,0.7796860005670503,-4
0,12.89446810710788,-3
0,25.195563237563245,18
1,20.562488951781717,16
0,24.57484295133662,-8
1,-1.744695193446649,12
1,15.259409226684248,12
0,-0.21969042914898473,-2
1,18.34780401601818,10
0,21.407968323740594,20
1,5.8248288454492325,-4
0,15.432033511844828,10
0,17.39276708893778,5
1,10.886772405774602,-15
1,3.4579556693837894,1
0,22.021564572116766,-6
0,-0.05100792025028866,14
0,22.66852940910813,-5
0,14.58048143933343,0
0,0.6127087147369554,0
1,8.816531690545526,-2
1,15.841371554970781,-19
1,9.9872241823039,10
0,11.490821091079138,2
0,10.934485012052527,13
0,28.630905766533452,-3
0,11.80477643947448,5
1,13.577904951730753,8
0,16.947411324736095,-11
0,14.278195288016555,-7
0,33.24761578659243,9
1,-10.01372932454187,11
1,13.760465785756992,11
0,7.560855302538764,-21
1,23.207187408589554,-20
0,21.532353016892266,-5
1,27.627745582836283,30
0,36.94938265031733,2
0,6.991792706790008,-5
0,14.877178683646116,19
0,-1.6350527070361007,2
0,-2.0307796770846984,-13
0,12.513434018666436,-2
1,-2.787807575349671,-16
1,15.922970956583093,9
1,14.491327739801534,19
0,0.730843572918074,7
1,24.141192886738395,4
0,3.222218435735911,6
1,23.534836634982398,-9
1,-7.588103927960855,6
0,15.788362482049655,-1
1,17.109868416217665,12
0,7.956682845357861,-1
1,0.24704493918260262,-4
1,-11.189752718709201,-4
0,5.5322644195742905,27
0,17.47260908747774,-10
1,17.736180195188417,11
0,9.180146307510041,-4
1,-3.4060770325478327,-3
1,28.340683778248383,-6
0,16.93447158514662,14
0,11.052496037115407,-7
0,11.33788669400846,0
0,21.52075558298806,1
0,5.526379682545496,-4
1,-4.944917120477362,0
0,-1.370861881218591,23
0,31.877971968729025,-3
1,7.099292233075457,-21
0,-1.734703099313581,-8
0,17.602960684936498,16
1,10.199719612344978,7
1,2.9782074997307557,-4
1,4.235997330147502,-8
0,0.9124426906882146,15
0,-2.6479310724101968,0
0,5.614145073133778,8
0,35.30612621526699,-1
0,12.091966731749002,0
1,3.097938709829405,0
0,-5.422634971778603,13
0,2.336633667275878,7
1,20.68729621831493,7
1,14.354036014433486,6
0,29.857801205319998,2
0,7.012336754611829,0
1,5.964151993272116,-1
0,11.102933991785392,7
1,14.491478423631413,-8
1,9.172375818659052,-1
1,16.23668475819999,15
1,8.596679729088988,0
0,13.449672365210661,0
1,2.044405008777302,6
1,13.066477244959893,15
1,13.592080990779067,-7
0,11.479154553084358,-9
0,13.345623753781599,3
1,8.443387438825969,-4
0,-1.7562781338615423,0
1,-14.22295969103768,-17
1,7.440954034750994,-8
1,15.66758905995913,4
1,7.508877369121686,-3
0,18.775161554780702,-4
0,11.46598421008005,6
1,16.3776871542103,3
1,3.2136362617502723,-21
0,0.09044169926856149,8
1,-1.6664011452672778,-10
0,19.861338909648012,14
1,6.74950992197156,6
0,7.495089255536537,-1
0,-0.02828271888440881,14
1,21.62670473274736,22
1,2.4933684526041375,8
1,1.7657282258839242,-8
1,15.624105014370617,3
0,15.077097158204333,3
1,20.79949730593279,-13
0,6.247038282296972,-10
0,11.68026464489066,5
0,3.314774296942967,23
1,0.2301725667807304,18
0,16.938067603036863,9
1,14.895372343372802,-3
0,11.527210605898532,-2
0,30.079957220379416,-3
0,25.371909011274994,16
0,31.695043838376854,-15
1,7.442511701960429,23
1,1.3602349698915006,1
1,9.813946276398998,0
0,5.182962748273748,6
1,8.027307684716483,9
0,7.466099812520442,3
1,-0.10846201850779202,3
0,5.4826140033895605,6
0,11.346697678403984,16
1,6.2311224198342705,18
1,-19.36212089127564,-9
1,2.7978729157780666,0
1,20.987974441539965,2
1,2.408863187272349,-1
1,16.862517042946173,-1
0,10.62139338338531,10
1,21.42885851898121,5
0,16.768525876326578,5
1,19.454278676795987,-1
0,13.847677601554713,-7
1,6.017461209095987,14
1,12.053995653798124,-13
0,15.500287263465447,7
1,13.753404214461234,5
0,22.73769474520357,0
1,-0.8122980478523179,0
1,-8.285722764938942,-1
1,16.600321350881927,18
1,13.962110076130651,6
1,-2.8318962721128855,-9
0,7.6232002029008195,-11
1,10.510787705121075,0
1,20.075233884155807,-3
1,9.779643116459658,8
1,9.361298205907675,0
1,18.47240151956725,10
0,-6.91799924639928,-8
1,16.272462733216287,6
0,12.52473388946147,17
1,1.5724979179777545,-5
1,10.593896027047155,3
1,23.684312822877228,-6
1,14.482768012040083,-3
0,30.40413685251539,7
0,-4.413544669302386,16
1,5.606414010621535,-8
0,2.8051679676677512,-10
0,5.678442272005787,6
0,5.209842262973963,-6
1,4.375521539196106,5
0,16.777331002646672,6
1,-0.6573011952473564,11
0,2.640873902806476,-2
1,12.666700489640686,-18
0,30.16415605147635,-2
1,11.46663391615096,-7
1,9.509528386392436,-3
0,4.701189136868089,12
1,-4.820024351165575,-4
1,1.1109367971540998,-1
1,9.105516380146652,18
0,14.150779528760616,30
1,18.009004868325967,12
0,20.07070879057479,9
1,17.920346072732812,-10
0,17.15927355309811,12
0,-5.77811445229176,5
1,11.147950855024002,-9
0,26.92300971121837,-6
0,15.55043814802835,-6
1,31.301618858442502,-5
1,23.062457703374285,7
0,17.126622998434666,-3
0,0.9299247337104841,-4
1,18.68787242173105,5
1,18.28017104240967,19
1,16.881165597711238,7
0,20.311797293583886,-3
1,11.124644422761122,6
1,9.299712005878021,4
1,2.7501292194309492,-3
1,17.98112015052969,8
1,11.216362238113359,2
1,21.7189392584186,13
0,-3.36914854922345,-1
0,12.810023267822345,-6
0,9.769582078418354,1
0,11.01036828222798,4
1,14.397073121235358,6
0,9.385236442050031,1
0,-1.6926387197131056,-27
1,12.542579320280396,10
1,38.59591658800031,10
0,-1.3681217390478562,-4
1,7.417354566751443,7
1,15.38031562725757,0
1,13.216919120645581,-6
1,9.666586666949177,8
0,6.02729142780263,10
1,9.418164070925108,-4
0,18.293805573591914,23
1,8.50816996469827,14
0,19.382970458376974,-3
0,10.010866442314178,-6
1,23.11183394888763,0
0,0.6835415494663586,-4
1,16.65901379603516,-4
1,5.227171891078273,-3
1,26.02137112771341,10
0,15.630007392157218,-2
1,5.983961740236985,3
0,12.687894233285075,-10
1,4.35676497307511,11
0,28.475730907799072,16
0,3.2092102279388053,-2
0,12.416167914466948,5
1,20.221699772943865,11
0,17.123647070965912,6
1,7.594336850136189,4
0,20.349785999002982,5
1,12.85137018492291,-16
0,-0.9584870528266052,8
0,-0.270197959976457,4
1,22.287276336543854,-9
0,-5.437509962609802,4
0,0.6703033287318405,-18
1,27.389704382271823,11
1,15.312754560521237,1
1,17.157492961433668,-4
1,7.538789129423922,-5
1,28.442144909501007,10
0,8.10163366524695,13
1,20.09751395456782,-14
0,0.04280488787495784,4
1,5.024008045223909,10
0,-16.457781570897193,4
0,21.852662973238672,2
0,5.986557179391829,1
0,22.27254551254438,12
0,16.824391916158206,8
1,22.003949573337646,10
0,27.135412092650245,-6
1,28.406185979319748,8
1,12.7543100176474,-6
0,17.460779661526608,2
1,-9.796779646040836,2
0,15.268104534411382,4
0,1.170525456154742,14
1,12.701320920627099,-1
0,15.229351120406083,23
0,8.986199700939551,-3
0,23.866831184403072,-7
0,20.972104850591336,7
0,22.789340167282276,13
1,19.88292618953383,14
1,16.437195970480538,-4
1,2.0623294729495836,4
0,26.216460518026928,1
1,28.168075254921533,11
0,14.210806291969204,9
1,8.424868087800029,3
1,-3.003804853338705,7
0,13.595123940304473,3
1,12.510201444128299,7
1,16.041996119987633,-4
1,27.55238800826613,13
1,-0.5328569258879465,8
1,4.035914364932312,-3
0,19.79031954725068,-7
0,20.214941927349255,-12
1,18.76326752451837,-24
0,10.408838422737198,6
1,10.262075081733393,-5
0,11.144822529913606,7
0,-2.3755116676950525,22
1,8.642677189687353,12
0,6.628717419487447,-14
0,13.932748777490648,0
0,32.63762519638774,0
1,17.529434854660646,-6
0,23.823156852142002,8
1,18.61239285520803,0
0,5.4628142683554275,-16
0,9.024071546280684,5
1,17.086823731374434,-20
1,-3.274568271446615,11
1,-6.304307019583213,11
0,8.753369285517357,2
0,6.400219378768802,-5
0,12.937142224635705,3
1,24.20436553900916,-6
0,19.332571381531157,15
0,17.386762699036137,5
0,16.012123774231867,-7
0,13.096860352620055,-1
0,5.591967798988518,32
1,38.17988268065104,1
1,7.391857280879419,-1
1,16.565329698824925,12
0,12.750673993362732,-5
1,16.171414201638093,-3
1,12.258642424631551,9
0,2.5374025165365044,-6
0,13.267674191588739,-11
0,-1.3096424904284198,8
0,32.23985835848265,8
0,24.40085059669889,-22
1,15.97945845052187,-6
1,14.081546222147331,0
1,18.329548609970754,5
1,5.406317278330277,12
0,1.7548087486393236,1
1,-7.511596214845998,3
1,-11.064343577491769,-8
1,19.133362962365737,-6
0,31.982383801113247,9
0,7.1498509615774015,-10
0,30.240872391643,7
0,2.413646820158137,-8
0,27.72545895660335,-11
0,7.308543228448055,-3
0,9.6157443240704,11
1,9.283902105465929,-19
0,35.55779217132226,3
1,14.511867193485642,4
0,6.8186949228012095,11
0,-2.021355963577088,1
1,27.07828036467517,6
1,10.165301811806737,-13
1,14.122658944564295,-7
0,7.980667628180828,-5
1,20.983342787154868,-20
1,4.829218723564959,13
0,8.585051511555468,-6
0,-4.786792906072575,8
1,16.016625822937634,-8
0,12.621154087751876,-6
1,6.278645039989908,7
0,13.787069593858668,6
0,16.270772446247722,-12
0,13.24345122534651,2
1,-3.582553016608294,1
1,13.334840683621191,1
0,16.0556194809203,4
0,4.797849599713598,16
1,-5.071823850761909,-4
1,7.494230247625916,17
0,9.611226114075063,5
1,-0.9882872229717989,-4
0,16.31866843491337,-5
1,12.906152278895611,-3
0,6.752604792029523,-3
0,0.9855704256142559,-8
0,10.300123403923628,-2
0,5.407089107212569,6
1,11.782487066140755,3
1,29.232376829058865,17
1,13.78325991452119,5
1,-9.592335540304731,11
0,12.610140904152203,-17
0,1.021056697440784,10
1,16.626968891279212,7
0,21.308526823232,14
1,14.37106546058522,10
1,28.416218507338915,7
1,24.07196699204054,7
1,28.056634327686634,0
1,-5.2816297732431075,5
0,18.644538559567984,-6
1,-8.603026984712091,-10
0,28.808390050475186,18
1,7.95823646690139,-1
0,10.665878615568465,-2
0,-5.292741234856798,-3
0,16.014686680825484,-7
1,19.12322082996152,3
0,18.245971178765323,3
1,-4.546269704299478,9
0,7.212599227503059,3
0,-0.1998896047591412,-18
0,6.489385499935052,8
0,0.1506200168077534,-14
0,-7.600640877699238,14
1,8.105179519819583,13
0,14.320715490863389,-11
1,2.231718505708143,23
0,7.372036584269898,0
0,12.252133025452551,-6
0,11.81533536039669,-3
1,12.186417172056245,8
0,8.650314660396598,-2
0,14.64019210111106,-18
1,13.21991731438962,-7
0,12.178138601167973,-9
1,27.229767994939053,1
1,4.687810605853889,-20
0,-2.7576435962305084,26
1,4.959876873839386,1
0,-8.602894958049454,-6
1,8.65381708025952,-5
1,1.0800764101386022,-9
1,12.676421532156276,4
1,11.975169366318083,-8
0,19.276129794344975,0
1,9.124441436164428,8
1,7.737852743710352,0
0,15.375470191914003,-1
0,13.893413549116733,3
1,17.594121549434245,18
0,19.397361279454366,-6
1,8.741724808783376,12
0,17.49051698633312,2
0,14.049696422101785,-3
1,15.77648618667836,0
0,4.884725147093286,-1
0,-0.3548009342765077,-10
1,-0.14345709704696397,-6
1,8.088227204298168,0
1,-3.7670475374487786,1
1,10.065600210227428,-4
1,16.230142768896282,-6
0,14.74152269869277,33
0,2.022625876517715,-2
0,5.701810628946006,-14
1,-1.6195574206528978,-7
1,-3.114949590235897,-2
1,26.6393578697749,-9
1,10.8259416201509,-4
0,9.995720356624393,-1
1,24.507842294726665,-12
0,-4.987880590986817,-7
1,9.005084079743728,1
1,40.325517374096734,3
1,20.47223731935508,2
0,12.407015015012194,-12
1,3.141788368280351,10
0,-0.9796727484611054,1
1,14.36837738332381,5
0,20.39613132713027,8
0,-4.300555667667776,0
1,18.714532169027756,7
0,21.3151526045827,-1
0,26.5792158942236,15
1,21.0029159895478,7
0,30.329195307886714,-18
1,14.53511513756097,-5
1,20.842944763901055,11
0,9.402448002420833,12
1,10.38404008565917,-11
1,21.604063217547978,11
1,-3.0008360583010383,6
0,10.857941239646442,26
0,16.59579838239788,14
0,25.17069397924469,-1
0,18.86288939815013,-4
0,9.762385567599829,0
1,13.3399138481994,0
1,3.384522092624171,6
1,25.634038315014358,0
1,5.6201712941707385,-10
0,30.188548489317682,5
1,12.067580533973826,11
0,8.862670835921662,1
0,4.251528587892823,0
0,23.863377383083204,-6
1,3.2370587052137,14
